property_type,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,BHK,Location,Other,servant,Store,Pooja,luxury_score,Furnished,carpet12,Build,Super_area
flat,pyramid urban homes 2,0.5,8319,2,2,1,2,moderate,2,Sector 86,0,0,0,0,35,1,600.948537,676.1075339,751.5386168
flat,godrej nature plus,1.35,8231,3,2,3+,7,under construction,3,Sector-33 Sohna,0,0,0,1,49,1,1311.374092,1475.384079,1639.987804
flat,unitech south park,1.13,7000,3,3,2,1,under construction,3,Sector 70,0,0,0,0,46,1,1287.36035,1448.367004,1609.956523
flat,raheja atharva,1.6,5319,4,1,0,0,new,4,Sector 109,0,0,0,0,0,1,2673.592875,3007.971855,3343.561333
flat,greenopolis,0.65,5195,2,2,2,15,under construction,2,Sector 89,0,0,0,0,37,1,1250.980458,1407.437177,1564.460291
flat,breez global hill view,0.32,5776,2,2,2,19,moderate,2,Sohna,0,0,0,0,21,0,554.017933,623.3074471,692.8477988
flat,satya the hermitage,0.8,5517,2,2,0,10,unknown,2,Sector 103,0,0,0,0,0,1,1288.816233,1450.004969,1611.777231
flat,sahara grace,5.5,14612,4,5,3+,5,old,4,Chakkarpur,1,1,0,0,8,0,3009.80839,3386.236929,3764.028191
flat,imperia the esfera,0.95,5703,2,2,0,17,under construction,2,Sector 37C,0,1,0,0,0,1,1402.571893,1577.98774,1754.038617
flat,alpha corp gurgaonone,1.2,9448,2,2,1,6,moderate,2,Sector 84,0,0,0,0,13,1,1015.548892,1142.560826,1270.032561
flat,smart world orchard,1.55,13478,2,2,1,3,new,2,Sector 61,0,0,0,0,43,1,919.579995,1034.589361,1150.015076
flat,the ivy,6,15765,4,5,3,2,unknown,4,Sushant Lok,0,0,0,0,0,1,3382.915387,3806.007401,4230.631067
flat,hcbs sports ville,0.3,4011,2,2,2,3,unknown,2,Sohna,0,0,0,0,0,1,620.969391,743.032017,825.9296433
flat,whiteland blissville,1.92,11500,3,3,2,2,unknown,3,Sector 76,0,0,0,0,0,1,940.011387,1671.956587,1858.491257
flat,mrg skyline,1.82,13392,3,2,2,4,unknown,3,Sector 106,0,0,0,0,0,1,951.959316,1359.050014,1510.674732
flat,adani aangan arcade,0.5,7763,2,2,1,4,moderate,2,Sector 89 A,0,0,0,0,69,2,644.004137,671.990277,746.9620111
flat,adani aangan galleria,0.25,5000,1,1,1,6,new,1,Sector 89 A,0,0,0,0,74,1,409.996951,430.017805,499.983155
flat,sare green parc 2,1.07,5246,4,3,3,10,under construction,4,Sector 92,0,1,0,0,86,1,1813.202082,2039.974328,2267.567521
flat,shree vardhman flora,0.8,5925,2,3,2,0,unknown,2,Sector 90,0,0,0,0,0,1,1199.935654,1350.008338,1500.624306
flat,spectrum centre,0.62,9538,1,1,0,6,unknown,1,Sector 82A,0,0,0,0,0,1,577.7716004,650.031921,722.5538339
flat,godrej nature plus,1.25,9025,2,2,3,17,unknown,2,Sector-33 Sohna,0,0,0,0,0,1,999.96631,1384.991013,1539.509883
flat,smart world gems,0.88,7978,2,2,0,2,unknown,2,Sector 89,0,0,0,0,0,1,980.3652243,1102.976833,1226.032313
flat,vatika india next,0.8,6426,2,2,3,9,unknown,2,Sector 82,0,0,0,0,0,1,1244.952674,1400.655514,1556.922021
flat,godrej nature plus,1.1,7971,2,2,2,14,unknown,2,Sector-33 Sohna,0,0,0,0,0,1,1380.039619,1552.637416,1725.86004
flat,sare green parc,0.85,6741,3,2,2,14,unknown,3,Sector 92,0,0,0,0,0,1,1120.81376,1260.990885,1401.67547
flat,residency grand,5,7692,5,7,3+,1,old,5,Sector 52,0,1,0,1,77,1,5200.04009,5850.394942,6503.104169
flat,godrej oasis,1.45,8082,3,3,3,12,moderate,3,Sector 88A,0,0,0,0,49,1,1794.019213,2018.39231,2243.577669
flat,godrej air,2.5,1379,4,5,3+,16,under construction,4,Sector 85,1,0,0,1,44,0,18121.9944,20388.46289,22663.1363
flat,smart world gems,1.25,8784,3,3,3,2,under construction,3,Sector 89,0,0,0,1,12,1,1137.855441,1280.163922,1422.98758
flat,ss residency,0.48,5333,3,2,2,2,old,3,Dayanand Colony,0,0,0,0,54,1,899.969679,1012.526436,1125.490664
flat,ireo the corridors,2,11428,3,3,3,12,new,3,Sector 67A,0,0,0,0,38,1,1399.338409,1574.349853,1749.994862
flat,imperia elvedor,0.55,8221,1,1,0,5,unknown,1,Sector 37C,0,0,0,0,0,1,594.610117,668.976385,743.6118692
flat,hcbs sports ville,0.32,5517,2,2,1,7,new,2,Sohna,0,0,0,0,37,1,579.958932,652.4928162,725.2892831
flat,ansal heights 86,0.82,6029,2,2,1,12,new,2,Sector 86,0,0,0,0,49,1,999.96631,1299.956203,1360.018765
flat,zara aavaas,0.4,7029,2,2,1,14,moderate,2,Sector 104,0,0,0,0,38,1,454.9700349,511.8718982,568.979754
flat,hcbs sports ville,0.35,4,2,2,2,8,moderate,2,Sohna,0,0,0,0,44,2,655201.9882,737146.3165,819387.2946
flat,antriksh heights,0.94,7000,3,2,3+,10,new,3,Sector 84,0,0,0,0,89,0,1079.499466,1214.509525,1350.008338
flat,residency grand,5,9615,5,5,3+,2,unknown,5,Sector 52,0,0,0,0,0,1,4621.981457,5200.04009,5780.191376
flat,sare green parc,0.75,4820,3,2,2,16,unknown,3,Sector 92,0,0,0,0,0,1,1260.990885,1556.029384,1729.630439
flat,ss the leaf,1.3,7926,2,2,2,17,new,2,Sector 85,0,0,0,0,90,1,1311.374092,1475.384079,1639.987804
flat,ss almeria,1.5,7500,3,3,3,2,new,3,Sector 84,0,1,0,0,108,1,1700.050366,1912.671035,2000.040259
flat,sare petioles,1.25,6097,3,3,3,18,under construction,3,Sector 92,0,1,0,0,44,1,2049.984755,2306.370765,2563.684929
flat,signature global park,0.65,7907,2,1,2,3,new,2,Sohna,0,0,0,0,87,1,822.039043,924.8492274,1028.031599
flat,maxworth city residences,0.9,7083,2,2,3,9,new,2,Sector 10A,1,0,0,0,52,1,959.5168274,1079.520984,1199.959572
flat,vatika xpressions,0.92,6815,2,2,3,3,new,2,Sector 88B,0,0,0,0,26,1,1119.983795,1350.008338,1500.624306
flat,sare petioles,1.3,6373,4,4,0,7,unknown,4,Sector 92,0,0,0,0,0,1,1813.202082,2039.974328,2267.567521
flat,dhoot time residency,3,18271,3,3,3+,14,moderate,3,Sector 63,0,1,0,0,0,0,1499.949465,1642.032945,1825.229133
flat,signature global park,0.68,8252,2,2,2,3,new,2,Sohna,0,0,0,0,113,1,823.976545,927.0290475,1030.454614
flat,samaspurkunj,0.55,5238,2,2,0,5,moderate,2,Samaspur,0,0,0,0,36,1,1050.018445,1181.341392,1313.139747
flat,m3m soulitude,1.33,16985,3,3,3,4,new,3,Sector 89,0,0,0,0,125,1,782.966086,1422.98758,1581.745601
flat,m3m woodshire,0.8,5856,2,2,3+,14,new,2,Sector 107,0,0,0,0,67,1,1092.324009,1228.937998,1366.046549
flat,tulip petals,1.55,10000,3,2,3,6,old,3,Sector 89,0,0,1,0,111,0,1239.418937,1394.429689,1550.0016
flat,conscient habitat,0.35,6422,2,2,1,3,moderate,2,Sector 99A,0,0,0,0,62,1,544.976257,613.1349533,681.5403935
flat,unitech fresco,1.85,11131,3,3,3+,0,unknown,3,Nirvana country Pocket H,0,0,0,0,0,1,1477.197137,1661.94616,1847.364
flat,sare crescent parc,0.49,4909,2,2,2,2,moderate,2,Sector 92,0,0,0,0,96,1,998.028808,1122.849553,1248.122166
flat,essel tower,1.85,11859,3,2,3,1,old,3,IFFCO Chowk,0,1,0,0,102,1,1342.106311,1509.959892,1560.012027
flat,ats tourmaline,2.3,8897,3,4,3+,10,new,3,Sector 109,1,1,0,0,74,1,2066.98929,2325.502012,2584.950585
flat,ireo the corridors,1.5,11111,2,2,2,10,moderate,2,Sector 67A,0,0,1,0,38,0,1350.008338,1518.850204,1688.303301
flat,godrej nature plus,1.25,9025,2,2,3+,15,under construction,2,Sector-33 Sohna,0,0,0,0,44,1,1384.991013,1558.208067,1732.052191
flat,umang winter hills,1,7500,2,2,2,3,new,2,Sector 77,0,0,0,0,74,1,1339.997911,1507.5878,1675.784388
flat,vatika seven elements,1.6,8163,3,3,3,5,new,3,Sector 89 A,0,0,0,0,58,1,1567.262461,1763.275708,1959.998551
flat,siddhartha apartment,1.1,4327,4,3,3,9,moderate,4,Sector 95,1,1,0,0,22,1,2542.002624,2859.923969,3178.996234
flat,dlf garden city floors,1.7,8588,3,4,2,1,under construction,3,Sector 92,0,0,0,0,0,1,1303.369512,1466.378387,1629.977377
flat,corona gracieux,1.46,5500,4,6,3+,8,new,4,Sector 76,0,1,0,0,58,1,2118.976029,2383.99059,2649.964541
flat,signature global city 63a,1.65,15263,2,2,2,1,under construction,2,Sector 63A,0,0,0,0,0,1,864.4086381,972.5178724,1081.018477
flat,signature global grand iva,0.3,8290,1,2,2,5,new,1,Sector 103,0,0,0,0,37,1,361.882318,407.141954,452.5654361
flat,zara aavaas,0.65,8519,3,2,2,7,new,3,Sector 104,0,0,0,0,65,1,763.052871,858.4858155,954.2642405
flat,smart world orchard,2.57,15766,3,3,2,3,under construction,3,Sector 61,0,0,0,0,0,1,1629.977377,1833.834209,2038.42903
flat,signature global city 92,0.78,7722,2,2,3,2,under construction,2,Sector 92,1,0,0,0,24,1,699.976417,787.5205612,1009.976737
flat,ramsons kshitij,0.33,3911,2,2,1,14,new,2,Sector 95,1,0,0,0,79,0,613.3402325,690.049025,767.035514
flat,eldeco accolade,1.2,8043,2,2,2,0,unknown,2,Sector-33 Sohna,0,0,0,0,0,1,848.948793,1491.984179,1658.439923
flat,om appartments,0.4,4444,3,2,1,3,moderate,3,Ashok Vihar Phase 2,0,0,0,0,7,1,899.969679,1012.526436,1125.490664
flat,the pearl apartmen,0.43,5584,2,2,1,2,moderate,2,Patel Nagar,0,0,0,0,28,0,770.049406,866.3573881,963.0140184
flat,bestech park view grand spa,4.5,10714,4,6,3+,17,moderate,4,Sector 81,0,1,0,0,44,0,3358.394967,3778.420279,4199.966141
flat,signature global solera,0.38,6333,2,2,2,3,moderate,2,Sector 107,0,0,0,0,23,0,599.979786,675.0176239,650.031921
flat,avl 36 gurgaon,0.75,7500,2,2,2,5,moderate,2,Sector 36A,0,0,0,0,26,1,726.993806,817.9169415,999.96631
flat,tata gurgaon gateway,3.21,11825,3,3,3,9,new,3,Sector 113,0,0,0,0,49,1,2015.088622,2267.110269,2520.044268
flat,breez global hill view,0.35,6315,2,2,2,14,new,2,Sohna,0,0,0,0,53,1,554.125572,623.4285482,692.9824108
flat,umang monsoon breeze,0.75,6053,2,2,1,5,unknown,2,Sector 78,0,0,0,0,0,1,1099.962941,1239.032529,1377.267293
flat,sare green parc phase 3,0.95,4856,4,3,3,4,old,4,Sector 92,0,0,0,0,67,1,1564.077842,1759.692799,1956.015908
flat,lavanya apartments,0.9,5056,3,3,0,7,unknown,3,Sector 81,0,0,0,0,0,1,1582.150846,1780.026143,1978.617776
flat,signature global orchard avenue,0.85,14237,2,2,0,10,unknown,2,Sector 93,0,0,0,0,0,1,530.6046193,596.965894,663.5674057
flat,whiteland blissville,1.92,11794,3,3,2,3,unknown,3,Sector 76,0,0,0,0,0,1,1447.060019,1628.039875,1809.674903
flat,smart world gems,1.2,8433,3,3,2,2,unknown,3,Sector 89,0,0,0,0,0,1,919.990533,1422.98758,1581.745601
flat,signature global city 37d ph 2,1.1,8148,3,3,1,2,under construction,3,Sector 37D,0,0,0,1,30,1,1350.008338,1518.850204,1688.303301
flat,dlf royalton tower,6.5,20687,4,4,3+,9,old,4,DLF Phase 5,0,1,0,0,7,1,2396.468158,2696.187904,2996.992677
flat,smart world orchard,1.85,14800,2,2,2,3,new,2,Sector 61,0,0,0,0,44,1,1250.011707,1406.347267,1563.248783
flat,suncity vatsal valley,1.38,12212,2,2,2,4,under construction,2,Gwal Pahari,0,0,0,0,133,0,1004.379245,1129.994222,1256.063942
flat,unitech heritage city,4.26,13108,4,4,0,9,unknown,4,Mehrauli  Road,0,0,0,0,0,1,2888.666655,3249.944327,3612.529874
flat,shapoorji pallonji joyville gurugram,1.42,10380,2,2,3,14,unknown,2,Sector 102,0,0,0,0,0,1,1215.91311,1367.984051,1520.60551
flat,krisumi waterfall residences,2.3,15551,2,2,2,23,unknown,2,Sector 36A,0,0,0,0,0,1,1314.552375,1478.95986,1643.962523
flat,birla navya,3.7,15416,3,3,3+,1,under construction,3,Sector 63A,0,0,0,0,72,1,2400.026783,2700.191597,3001.443048
flat,zara aavaas,0.22,7302,1,2,2,2,new,1,Sector 104,0,0,0,0,60,1,301.281561,338.9620253,376.7788982
flat,signature global the millennia,0.6,9230,2,2,3,7,new,2,Sector 37D,0,0,0,0,35,1,596.104782,670.6579837,650.031921
flat,kashish manor one,1.65,7097,3,4,3+,14,under construction,3,Sector 111,1,1,0,0,8,1,1859.128406,2091.644533,2325.0024
flat,zara aavaas,0.2,6644,1,2,2,3,new,1,Surat Nagar 1,0,0,0,0,0,1,300.958644,338.598722,376.3750623
flat,apartment,0.75,4687,3,4,3,2,old,3,Sector 92,0,0,0,0,113,1,1599.946096,1800.046997,2000.872291
flat,vipul world floors,4.3,13870,4,5,3+,4,new,4,Sector 48,0,1,0,1,88,1,3100.0032,3487.712158,3876.824676
flat,shree vardhman victoria,1.9,9743,3,3,3,10,new,3,Sector 70,1,1,1,1,36,1,1559.25788,1754.270017,1949.988124
flat,essel tower,2.2,12500,3,4,3+,3,old,3,Chakkarpur,0,1,0,0,0,2,1760.005289,1980.124357,2201.040287
flat,milan cghs 9,2,8333,3,3,3+,0,unknown,3,Sector 39,0,0,0,0,0,1,2133.22957,2400.026783,2667.789839
flat,shapoorji pallonji joyville gurugram,0.95,10383,2,2,2,14,unknown,2,Sector 102,0,0,0,0,0,1,857.990469,915.039139,1017.127031
flat,shapoorji pallonji joyville gurugram,0.95,10383,2,2,2,14,unknown,2,Sector 102,0,0,0,0,0,1,675.004169,915.039139,1017.127031
flat,ramsons kshitij,0.4,5839,3,2,2,6,unknown,3,Sector 95,0,0,0,0,0,1,685.014596,770.687506,856.6705637
flat,element one service,1,11765,1,1,1,8,unknown,1,Sispal Vihar,0,0,0,0,0,1,688.997239,850.025183,944.8596831
flat,godrej icon,1.62,10018,3,2,3+,10,moderate,3,Sector 88A,0,0,0,0,49,2,1292.95495,1454.661304,1616.953058
flat,dnha cghs,0.85,3864,3,3,0,5,unknown,3,Sector 1,0,0,0,0,0,1,1955.468412,2200.033521,2445.483989
flat,breeze global heights,0.4,6421,2,2,2,4,unknown,2,Sector 33,0,0,0,0,0,1,599.011035,623.014532,692.5222041
flat,m3m skycity,3.5,17039,3,3,3,15,new,3,Sector 65,0,1,0,1,166,0,2053.967398,2310.851507,2568.665572
flat,signature global city 37d ph 2,1.36,8846,3,3,3,1,under construction,3,Sector 37D,1,0,0,1,37,1,1364.398211,1535.039779,1706.299093
flat,pareena micasa,1.3,8666,3,3,3,12,under construction,3,Golf Course Ext Road,0,0,0,0,0,1,1199.396034,1349.40123,1499.949465
flat,smart world orchard,2.41,14785,3,3,3,2,new,3,Sector 61,0,0,0,0,0,1,1625.025983,1629.977377,1811.828566
flat,shapoorji pallonji joyville,1.1,12022,2,2,1,7,unknown,2,Sector 102,0,0,0,0,0,1,699.976417,915.039139,1017.127031
flat,central park flower valley,2.5,13270,3,3,2,1,unknown,3,Sector-33 Sohna,0,0,0,0,0,1,1884.005417,2119.632844,2356.113274
flat,dlf city,2.02,8080,4,3,1,2,new,4,Shankar Vihar,0,0,0,0,0,1,1999.079461,2249.098885,2500.023414
flat,smart world orchard,1.47,12782,2,2,2,4,new,2,Sector 61,0,0,0,1,53,1,1150.015076,1293.84433,1438.194265
flat,mvn athens,0.24,7056,1,1,1,12,moderate,1,Sohna,0,0,0,0,66,0,340.13924,382.6795284,425.3738186
flat,silverglades hightown residences,4.2,19767,3,4,2,7,under construction,3,Sushant Lok Phase 1,0,0,0,0,42,1,1719.177351,1934.19018,2149.981386
flat,vatika sovereign park,2.45,8812,3,4,3,1,new,3,Sector 99,0,1,0,0,165,0,2222.949507,2500.967748,2779.992453
flat,mapsko mount ville,1.65,9091,3,3,0,12,unknown,3,Sector 79,0,0,0,0,0,1,1613.244697,1815.008818,2017.503353
flat,godrej air,1.75,9589,3,3,2,27,unknown,3,Sector 85,0,0,0,0,0,1,1622.142322,1825.019245,2028.63061
flat,signature global city 63a,1.4,11336,2,2,2,3,under construction,2,Sector 63A,1,0,0,0,0,1,1235.049886,1389.514212,1544.53772
flat,signature the roselia,0.45,7908,2,2,2,2,new,2,Sector 95A,0,0,0,0,31,0,568.979754,640.1405023,711.5588623
flat,sbr apartment,0.68,4456,3,3,3,2,old,3,Sector 1A IMT Manesar,0,0,0,0,0,1,1356.361646,1525.998103,1696.248668
flat,smart world gems,1,9007,2,2,3,3,new,2,Sector 89,1,0,0,0,99,1,1109.973368,1248.794714,1388.118613
flat,ats triumph,2,8733,3,4,3+,4,moderate,3,Sector 104,0,1,0,0,60,1,1831.155409,2060.173029,2290.019725
flat,silverglades the melia,0.75,5555,2,2,2,4,old,2,Sohna,0,0,0,0,0,1,1199.935654,1350.008338,1500.624306
flat,vatika sovereign park,3.25,9672,4,4,3+,2,new,4,Sector 99,0,1,0,0,123,1,2686.698759,3022.716856,3359.951385
flat,eldeco accolade,1.1,7549,2,2,3+,17,moderate,2,Sohna,1,0,0,0,7,0,1165.053801,1310.763907,1457.001504
flat,microtek greenburg,1.45,9797,3,2,3,8,moderate,3,Sector 86,0,0,0,0,72,2,1050.018445,1480.03625,1645.159003
flat,vatika sovereign park,3.2,9922,4,4,0,5,new,4,Sector 99,0,0,0,0,23,1,2866.470429,3224.972079,3584.771555
flat,signature global orchard avenue,0.4,7359,2,2,2,11,new,2,Sector 93,0,0,0,0,37,1,543.57695,611.5606388,679.7904379
flat,smart world gems,0.95,8600,2,2,2,4,new,2,Sector 89,0,1,0,0,38,1,1102.976833,1240.923142,1379.368835
flat,conscient elevate,4.25,18518,3,4,3,3,under construction,3,Sector 59,0,0,0,0,0,1,1835.114664,2064.627458,2294.971119
flat,signature global solera 2,0.37,6680,2,2,2,9,new,2,Sector 107,0,0,0,0,23,1,553.802655,623.0652449,692.5785749
flat,spaze privvy the address,1.25,6900,3,4,2,12,moderate,3,Sector 93,0,0,0,0,96,0,1099.962941,1350.008338,1804.998391
flat,surendra avenue 69,0.75,6818,2,2,2,4,old,2,Sector 69,0,0,0,0,0,1,977.6863694,1099.962941,1222.682171
flat,krishna apartment,0.35,4117,2,2,1,2,moderate,2,New Palam Vihar Phase 2,0,0,0,0,21,0,750.028552,850.025183,944.8596831
flat,global hill view,0.35,4861,2,2,2,10,new,2,Sector-11 sohna,0,0,0,0,118,1,554.125572,657.997207,703.95906
flat,godrej,2,8453,3,4,3+,2,moderate,3,Sector 79,0,1,0,0,156,0,2366.012859,2661.923644,2958.905666
flat,dlf the primus,3.5,13430,5,5,3+,14,moderate,5,Sector 82A,0,0,0,0,49,2,2606.047829,2931.979134,3259.090355
flat,dlf regency park,1.91,16608,2,2,2,11,new,2,DLF Phase 4,0,0,0,0,98,2,1150.015076,1293.84433,1438.194265
flat,ramprastha the edge towers,1,5649,3,3,3+,13,old,3,Sector 37D,0,0,0,0,38,1,1415.34757,1592.361236,1770.015716
flat,central park flower valley,1.4,21538,3,3,3,2,new,3,Sector-33 Sohna,0,0,0,0,54,1,519.7813169,584.7889506,650.031921
flat,gls arawali homes,0.35,7000,2,2,2,5,moderate,2,Sohna,0,0,0,0,30,1,499.983155,555.955435,567.042252
flat,ashiana anmol,0.88,11125,2,2,2,13,moderate,2,Sohna,0,0,0,0,127,2,791.039011,889.9721058,1274.983955
flat,signature global park,0.55,6690,2,2,3,3,unknown,2,Sohna,0,0,0,0,0,1,822.039043,924.8492274,1028.031599
flat,ansal api esencia,1.2,7407,3,3,2,1,unknown,3,Sector 67,0,0,0,0,0,1,1619.96695,1822.571805,2025.910117
flat,m3m skywalk,1.78,12500,2,2,3+,12,unknown,2,Sector 74,0,0,0,0,0,1,1423.956331,1602.046671,1780.781723
flat,m3m heights,1.9,13991,2,2,2,40,unknown,2,Sector 65,0,0,0,0,0,1,1207.015484,1357.973624,1509.478253
flat,mvn athens,0.26,5397,2,2,1,5,moderate,2,Sohna,0,0,0,0,95,1,481.684525,541.9274967,602.3885564
flat,signature global city 81,0.89,8279,2,2,2,3,under construction,2,Sector 81,1,0,0,0,20,0,1074.990693,1209.436851,1344.369723
flat,smart world orchard,1.6,13913,2,2,2,3,new,2,Sector 61,0,0,0,0,122,1,1150.015076,1293.84433,1438.194265
flat,ambience caitriona,14,200000,4,5,3,3,unknown,4,Sector 24,0,0,0,0,0,1,622.1640532,699.976417,778.0704723
flat,ansal heights 86,0.9,5325,3,3,2,10,new,3,Sector 86,0,0,0,0,29,1,1502.167892,1690.039939,1878.592109
flat,ramprastha the edge towers,1.1,5528,3,3,3,9,unknown,3,Sector 37D,0,0,0,0,0,1,1768.809629,1990.029832,2212.050883
flat,smart world gems,0.95,8903,2,2,2,1,new,2,Sector 89,0,0,0,0,122,1,578.02143,650.3129961,1067.025407
flat,green court,0.47,6811,2,2,1,0,new,2,Sector 90,0,0,0,0,49,1,689.96599,776.2581573,862.8627143
flat,lord krishna,2.7,8571,4,3,3,6,unknown,4,Adarsh Nagar,0,0,0,0,0,1,2799.786076,3149.947696,3501.376949
flat,supertech araville,0.95,6209,2,2,3,7,new,2,Sector 79,0,0,0,0,49,1,1223.409776,1376.418305,1529.980746
flat,umang monsoon breeze,1.15,5284,3,3,3,9,old,3,Sector 78,1,1,0,0,22,1,1740.006475,1957.624346,2176.030024
flat,ild greens,0.9,5614,3,3,3,0,under construction,3,Sector 37C,0,0,0,0,66,1,1333.208686,1499.949465,1602.959988
flat,signature global park 4,1,9900,3,2,3,2,new,3,Sector 36 Sohna,0,0,0,0,128,0,1009.976737,1136.291777,1263.064095
flat,brisk lumbini terrace homes,1.5,6616,3,3,1,4,new,3,Sector 109,0,1,0,0,37,1,2266.984979,2550.510617,2835.062656
flat,bhagwati sadan,1.15,5500,3,4,2,2,very old,3,Sector 12,1,1,0,0,0,1,1777.707254,2000.040259,2223.17814
flat,central park flower valley cerise floors,1.3,10743,2,2,2,3,new,2,Sector-33 Sohna,0,0,0,0,22,1,967.521408,1088.526676,1209.969999
flat,assotech blith,1.9,6702,4,4,3+,2,unknown,4,Sector 99,0,0,0,0,0,1,2519.845738,2834.995982,3151.287113
flat,essel towers,2.2,12500,3,4,3+,3,unknown,3,Mehrauli  Road,0,0,0,0,0,1,1760.005289,1980.124357,2201.040287
flat,essel towers,2.2,12500,3,4,3+,3,unknown,3,Mehrauli  Road,0,0,0,0,0,1,1760.005289,1980.124357,2201.040287
flat,tulip ivory,5,10416,6,7,3+,0,moderate,6,Sector 70,0,1,0,0,119,1,4799.945927,5400.262092,6002.751485
flat,antriksh heights,0.85,5556,2,2,3,10,new,2,Sector 84,1,0,0,0,24,1,1079.499466,1214.509525,1350.008338
flat,sidhivinayak apartments,1.9,10555,4,3,3+,9,old,4,Sector 55,0,0,0,1,35,2,1800.046997,2025.173973,2251.115939
flat,maxworth city residences,0.9,7083,2,2,3,9,new,2,Sector 10A,1,0,0,0,52,1,959.5168274,1079.520984,1199.959572
flat,sare petioles,1.3,6373,4,4,0,7,unknown,4,Sector 92,0,0,0,0,0,1,1813.202082,2039.974328,2267.567521
flat,dhoot time residency,3,18271,3,3,3+,14,moderate,3,Sector 63,0,1,0,0,0,0,1499.949465,1642.032945,1825.229133
flat,signature global park,0.68,8252,2,2,2,3,new,2,Sohna,0,0,0,0,113,1,823.976545,927.0290475,1030.454614
flat,samaspurkunj,0.55,5238,2,2,0,5,moderate,2,Samaspur,0,0,0,0,36,1,1050.018445,1181.341392,1313.139747
flat,m3m soulitude,1.33,16985,3,3,3,4,new,3,Sector 89,0,0,0,0,125,1,782.966086,1422.98758,1581.745601
flat,m3m woodshire,0.9,6588,2,2,3+,14,new,2,Sector 107,0,0,0,0,67,1,1092.324009,1228.937998,1366.046549
flat,tulip petals,1.55,10000,3,2,3,6,old,3,Sector 89,0,0,1,0,111,0,1239.418937,1394.429689,1550.0016
flat,conscient habitat,0.35,6422,2,2,1,3,moderate,2,Sector 99A,0,0,0,0,62,1,544.976257,613.1349533,681.5403935
flat,sare crescent parc,0.49,4909,2,2,2,2,moderate,2,Sector 92,0,0,0,0,96,1,998.028808,1122.849553,1248.122166
flat,gls avenue 51,0.45,7614,2,2,1,10,new,2,Sector 92,0,0,0,0,20,0,591.045749,646.049278,718.1268606
flat,ats tourmaline,2.3,8897,3,4,3+,10,new,3,Sector 109,1,1,0,0,74,1,2066.98929,2325.502012,2584.950585
flat,ireo the corridors,1.5,11111,2,2,2,10,moderate,2,Sector 67A,0,0,1,0,38,0,1350.008338,1518.850204,1688.303301
flat,umang winter hills,1,7500,2,2,2,3,new,2,Sector 77,0,0,0,0,74,1,1339.997911,1507.5878,1675.784388
flat,siddhartha apartment,1.1,4327,4,3,3,9,moderate,4,Sector 95,1,1,0,0,22,1,2542.002624,2859.923969,3178.996234
flat,signature global city 63a,1.65,15263,2,2,2,1,under construction,2,Sector 63A,0,0,0,0,0,1,864.4086381,972.5178724,1081.018477
flat,signature global grand iva,0.3,8290,1,2,2,5,new,1,Sector 103,0,0,0,0,37,1,361.882318,407.141954,452.5654361
flat,signature global city 92,0.78,11142,2,2,3,2,under construction,2,Sector 92,1,0,0,0,24,1,699.976417,787.5205612,1009.976737
flat,ramsons kshitij,0.33,3911,2,2,1,14,new,2,Sector 95,1,0,0,0,79,0,613.3402325,690.049025,767.035514
flat,eldeco accolade,1.2,8043,2,2,2,0,unknown,2,Sector-33 Sohna,0,0,0,0,0,1,848.948793,1491.984179,1658.439923
flat,om appartments,0.4,4444,3,2,1,3,moderate,3,Ashok Vihar Phase 2,0,0,0,0,7,1,899.969679,1012.526436,1125.490664
flat,bestech park view grand spa,4.5,10714,4,6,3+,17,moderate,4,Sector 81,0,1,0,0,44,0,3358.394967,3778.420279,4199.966141
flat,avl 36 gurgaon,0.75,7500,2,2,2,5,moderate,2,Sector 36A,0,0,0,0,26,1,726.993806,817.9169415,999.96631
flat,breez global hill view,0.35,6315,2,2,2,14,new,2,Sohna,0,0,0,0,53,1,554.125572,623.4285482,692.9824108
flat,umang monsoon breeze,0.75,6053,2,2,1,5,unknown,2,Sector 78,0,0,0,0,0,1,1099.962941,1239.032529,1377.267293
flat,experion windchants,5.6,11529,4,6,3+,15,old,4,Sector 112,0,1,0,0,157,0,3255.191411,3662.309336,4856.994597
flat,sare green parc phase 3,0.95,4856,4,3,3,4,old,4,Sector 92,0,0,0,0,67,1,1564.077842,1759.692799,1956.015908
flat,lavanya apartments,0.9,5056,3,3,0,7,unknown,3,Sector 81,0,0,0,0,0,1,1582.150846,1780.026143,1978.617776
flat,signature global orchard avenue,0.85,14237,2,2,0,10,unknown,2,Sector 93,0,0,0,0,0,1,530.6046193,596.965894,663.5674057
flat,smart world gems,1.2,8433,3,3,2,2,unknown,3,Sector 89,0,0,0,0,0,1,919.990533,1422.98758,1581.745601
flat,dlf royalton tower,6.2,20687,4,4,3+,9,old,4,DLF Phase 5,0,1,0,0,7,1,2396.468158,2696.187904,2996.992677
flat,unitech heritage city,4.26,13108,4,4,0,9,unknown,4,Mehrauli  Road,0,0,0,0,0,1,2888.666655,3249.944327,3612.529874
flat,shapoorji pallonji joyville gurugram,1.6,11700,2,2,3,14,old,2,Sector 102,0,0,0,0,0,1,1215.91311,1367.984051,1520.60551
flat,krisumi waterfall residences,2.3,15551,2,2,2,23,unknown,2,Sector 36A,0,0,0,0,0,1,1314.552375,1478.95986,1643.962523
